full_url, super_id
https://www.rightmove.co.uk/properties/158118956#/?channel=RES_BUY,cd7d373a-8ef9-47bc-89bb-599fc11520cf
https://www.rightmove.co.uk/properties/158297279#/?channel=RES_BUY,84c08008-1b7d-4f97-9606-92d98e9be42d
https://www.rightmove.co.uk/properties/159234437#/?channel=RES_BUY,89350540-f4bd-4148-a81a-2631569c16cc
https://www.rightmove.co.uk/properties/159320000#/?channel=RES_BUY,b2f2b30b-e861-499f-8bf3-a6ff80a58b87
https://www.rightmove.co.uk/properties/160306226#/?channel=RES_BUY,352beb0e-75c5-4363-8921-09396b9477f8
https://www.rightmove.co.uk/properties/161323463#/?channel=RES_BUY,a4661278-7a63-4cce-b9fc-97af92393616
